,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,1.0,0.0,False
15,1.0,0.0,False
16,1.0,0.0,False
17,1.0,0.0,False
18,1.0,0.0,False
19,1.0,0.0,False
20,1.0,0.0,False
21,1.0,0.0,False
22,1.0,0.0,False
23,1.0,0.0,False
24,1.0,0.0,False
25,1.0,0.0,False
26,1.0,0.0,False
27,1.0,0.0,False
28,1.0,0.0,False
29,1.0,0.0,False
30,1.0,0.0,False
31,1.0,0.0,False
32,1.0,0.0,False
33,1.0,0.0,False
34,1.0,0.0,False
35,1.0,0.0,False
36,1.0,0.0,False
37,1.0,0.0,False
38,1.0,0.0,False
39,1.0,0.0,False
40,1.0,0.0,False
41,1.0,0.0,False
42,1.0,0.0,False
43,1.0,0.0,False
44,1.0,0.0,False
45,1.0,0.0,False
46,1.0,0.0,False
47,1.0,0.0,False
48,1.0,0.0,False
49,1.0,0.0,False
50,1.0,0.0,False
51,1.0,0.0,False
52,1.0,0.0,False
53,1.0,0.0,False
54,1.0,0.0,False
55,1.0,0.0,False
56,1.0,0.0,False
57,1.0,0.0,False
58,1.0,0.0,False
59,1.0,0.0,False
60,1.0,0.0,False
61,1.0,0.0,False
62,1.0,0.0,False
63,1.0,0.0,False
64,1.0,0.0,False
65,1.0,0.0,False
66,1.0,0.0,False
67,1.0,0.0,False
68,1.0,0.0,False
69,1.0,0.0,False
70,1.0,0.0,False
71,1.0,0.0,False
72,1.0,0.0,False
73,1.0,0.0,False
74,1.0,0.0,False
75,1.0,0.0,False
76,1.0,0.0,False
77,1.0,0.0,False
78,1.0,0.0,False
79,1.0,0.0,False
80,1.0,0.0,False
81,1.0,0.0,False
82,1.0,0.0,False
83,1.0,0.0,False
84,1.0,0.0,False
85,1.0,0.0,False
86,1.0,0.0,False
87,1.0,0.0,False
88,1.0,0.0,False
89,1.0,0.0,False
90,1.0,0.0,False
91,1.0,0.0,False
92,1.0,0.0,False
93,1.0,0.0,False
94,1.0,0.0,False
95,1.0,0.0,False
96,1.0,0.0,False
97,1.0,0.0,False
98,1.0,0.0,False
99,1.0,0.0,False
100,1.0,0.0,False
101,1.0,0.0,False
102,1.0,0.0,False
103,1.0,0.0,False
104,1.0,0.0,False
105,1.0,0.0,False
106,1.0,0.0,False
107,1.0,0.0,False
108,1.0,0.0,False
109,1.0,0.0,False
110,1.0,0.0,False
111,1.0,0.0,False
112,1.0,0.0,False
113,1.0,0.0,False
114,1.0,0.0,False
115,1.0,0.0,False
116,1.0,0.0,False
117,1.0,0.0,False
118,1.0,0.0,False
119,1.0,0.0,False
120,1.0,0.0,False
121,1.0,0.0,False
122,1.0,0.0,False
123,1.0,0.0,False
124,1.0,0.0,False
125,1.0,0.0,False
126,1.0,0.0,False
127,1.0,0.0,False
128,1.0,0.0,False
129,1.0,0.0,False
130,1.0,0.0,False
131,1.0,0.0,False
132,1.0,0.0,False
133,1.0,0.0,False
134,1.0,0.0,False
135,1.0,0.0,False
136,1.0,0.0,False
137,1.0,0.0,False
138,1.0,0.0,False
139,1.0,0.0,False
140,1.0,0.0,False
141,1.0,0.0,False
142,1.0,0.0,False
143,1.0,0.0,False
144,1.0,0.0,False
145,1.0,0.0,False
146,0.7354509647711075,1.9894232679091968e-45,False
147,1.0,0.0,False
148,1.0,0.0,False
149,1.0,0.0,False
150,1.0,0.0,False
151,1.0,0.0,False
152,1.0,0.0,False
153,1.0,0.0,False
154,1.0,0.0,False
155,1.0,0.0,False
156,1.0,0.0,False
157,0.17638285191137562,3.2800044582276526e-45,False
158,1.0,0.0,False
159,1.0,0.0,False
160,1.0,0.0,False
161,0.4684938522358082,5.40781311827118e-45,False
162,1.0,0.0,False
163,1.0,0.0,False
164,1.0,0.0,False
165,0.35017786198841566,8.915976516064884e-45,False
166,1.0,0.0,False
167,1.0,0.0,False
168,1.0,0.0,False
169,0.7861228839743182,1.4699960131098997e-44,False
170,1.0,0.0,False
171,0.20318773944624866,2.423613694658676e-44,False
172,1.0,0.0,False
173,0.6654585773554597,3.995863450343885e-44,False
174,0.5408867995372033,6.588065065395168e-44,False
175,1.0,0.0,False
176,0.12884195194826667,1.0861883006073444e-43,False
177,1.0,0.0,False
178,1.0,0.0,False
179,0.4378729587553891,1.7908217551969538e-43,False
180,1.0,0.0,False
181,0.977648750009878,2.9525659198257553e-43,False
182,0.9361197140205313,4.867958235161012e-43,False
183,1.0,0.0,False
184,1.0,0.0,False
185,2.6882256656748627e-06,8.025906287189817e-43,False
186,1.0,0.0,False
187,1.0,0.0,False
188,1.0,0.0,False
189,0.009812884980715194,1.3232482412335742e-42,False
190,0.9560843591906829,2.1816675217383284e-42,False
191,0.6936729987301078,3.596961648685616e-42,False
192,0.19450658895669695,5.930387180080577e-42,False
193,0.14757521438955346,9.777555487286197e-42,False
194,0.7524844403073961,1.6120463707339508e-41,False
195,0.754139312216218,2.6578151407840094e-41,False
196,0.0,0.019673467014368333,True
