,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,1.0,0.0,False
15,1.0,0.0,False
16,1.0,0.0,False
17,1.0,0.0,False
18,1.0,0.0,False
19,1.0,0.0,False
20,1.0,0.0,False
21,1.0,0.0,False
22,1.0,0.0,False
23,1.0,0.0,False
24,1.0,0.0,False
25,1.0,0.0,False
26,1.0,0.0,False
27,1.0,0.0,False
28,1.0,0.0,False
29,1.0,0.0,False
30,1.0,0.0,False
31,1.0,0.0,False
32,1.0,0.0,False
33,1.0,0.0,False
34,1.0,0.0,False
35,1.0,0.0,False
36,1.0,0.0,False
37,1.0,0.0,False
38,1.0,0.0,False
39,1.0,0.0,False
40,1.0,0.0,False
41,1.0,0.0,False
42,1.0,0.0,False
43,1.0,0.0,False
44,1.0,0.0,False
45,1.0,0.0,False
46,1.0,0.0,False
47,1.0,0.0,False
48,1.0,0.0,False
49,1.0,0.0,False
50,1.0,0.0,False
51,1.0,0.0,False
52,1.0,0.0,False
53,1.0,0.0,False
54,1.0,0.0,False
55,1.0,0.0,False
56,1.0,0.0,False
57,1.0,0.0,False
58,1.0,0.0,False
59,1.0,0.0,False
60,1.0,0.0,False
61,1.0,0.0,False
62,1.0,0.0,False
63,1.0,0.0,False
64,1.0,0.0,False
65,1.0,0.0,False
66,1.0,0.0,False
67,1.0,0.0,False
68,1.0,0.0,False
69,1.0,0.0,False
70,1.0,0.0,False
71,1.0,0.0,False
72,1.0,0.0,False
73,1.0,0.0,False
74,1.0,0.0,False
75,1.0,0.0,False
76,1.0,0.0,False
77,1.0,0.0,False
78,1.0,0.0,False
79,1.0,0.0,False
80,1.0,0.0,False
81,1.0,0.0,False
82,1.0,0.0,False
83,1.0,0.0,False
84,1.0,0.0,False
85,1.0,0.0,False
86,1.0,0.0,False
87,1.0,0.0,False
88,1.0,0.0,False
89,1.0,0.0,False
90,1.0,0.0,False
91,1.0,0.0,False
92,1.0,0.0,False
93,1.0,0.0,False
94,1.0,0.0,False
95,1.0,0.0,False
96,1.0,0.0,False
97,1.0,0.0,False
98,1.0,0.0,False
99,1.0,0.0,False
100,1.0,0.0,False
101,1.0,0.0,False
102,1.0,0.0,False
103,1.0,0.0,False
104,1.0,0.0,False
105,1.0,0.0,False
106,1.0,0.0,False
107,1.0,0.0,False
108,1.0,0.0,False
109,1.0,0.0,False
110,1.0,0.0,False
111,1.0,0.0,False
112,1.0,0.0,False
113,1.0,0.0,False
114,1.0,0.0,False
115,1.0,0.0,False
116,1.0,0.0,False
117,1.0,0.0,False
118,1.0,0.0,False
119,1.0,0.0,False
120,1.0,0.0,False
121,1.0,0.0,False
122,1.0,0.0,False
123,1.0,0.0,False
124,1.0,0.0,False
125,1.0,0.0,False
126,1.0,0.0,False
127,1.0,0.0,False
128,1.0,0.0,False
129,1.0,0.0,False
130,1.0,0.0,False
131,1.0,0.0,False
132,1.0,0.0,False
133,1.0,0.0,False
134,1.0,0.0,False
135,1.0,0.0,False
136,1.0,0.0,False
137,1.0,0.0,False
138,1.0,0.0,False
139,1.0,0.0,False
140,1.0,0.0,False
141,0.9872734487515686,1.9894232679091968e-45,False
142,1.0,0.0,False
143,1.0,0.0,False
144,1.0,0.0,False
145,1.0,0.0,False
146,1.0,0.0,False
147,1.0,0.0,False
148,1.0,0.0,False
149,1.0,0.0,False
150,1.0,0.0,False
151,1.0,0.0,False
152,1.0,0.0,False
153,0.6258828382446625,3.2800044582276526e-45,False
154,1.0,0.0,False
155,1.0,0.0,False
156,1.0,0.0,False
157,1.0,0.0,False
158,0.6227839965301223,5.40781311827118e-45,False
159,1.0,0.0,False
160,1.0,0.0,False
161,1.0,0.0,False
162,1.0,0.0,False
163,1.0,0.0,False
164,1.0,0.0,False
165,1.0,0.0,False
166,1.0,0.0,False
167,1.0,0.0,False
168,1.0,0.0,False
169,0.9431831149057274,8.915976516064884e-45,False
170,0.2060080503686803,1.4699960131098997e-44,False
171,1.0,0.0,False
172,0.17210235143289648,2.423613694658676e-44,False
173,0.8295043626348805,3.995863450343885e-44,False
174,0.3266545328464665,6.588065065395168e-44,False
175,0.12596728577604102,1.0861883006073444e-43,False
176,0.7238260572837218,1.7908217551969538e-43,False
177,0.2169849785002186,2.9525659198257553e-43,False
178,1.0,0.0,False
179,0.20507666780261155,4.867958235161012e-43,False
180,1.0,0.0,False
181,1.0,0.0,False
182,0.2783786718047892,8.025906287189817e-43,False
183,1.0,0.0,False
184,1.0,0.0,False
185,0.9446321590046826,1.3232482412335742e-42,False
186,1.0,0.0,False
187,0.05277800691058048,2.1816675217383284e-42,False
188,0.09111550862463497,3.596961648685616e-42,False
189,0.04016977754093995,5.930387180080577e-42,False
190,0.3723530727450362,9.777555487286197e-42,False
191,0.7647847308646305,1.6120463707339508e-41,False
192,0.7992345555113896,2.6578151407840094e-41,False
193,0.5851675631812123,4.3819963561994527e-41,False
194,0.46887483404999336,7.224690600596493e-41,False
195,0.2658863105994093,1.1911501067430722e-40,False
196,0.601070242095745,1.9638745175840315e-40,False
197,0.03807409231772867,3.237881690126745e-40,False
198,0.3792512336125723,0.019673467014368333,False
