,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,1.0,0.0,False
15,1.0,0.0,False
16,1.0,0.0,False
17,1.0,0.0,False
18,1.0,0.0,False
19,0.6599772132237878,2.914561184099268e-06,False
20,0.9863476505132179,3.934246084575545e-06,False
21,1.0,0.0,False
22,1.0,0.0,False
23,0.8043177962488353,5.310676728435703e-06,False
24,0.2357612252184916,7.1686637560678455e-06,False
25,1.0,0.0,False
26,0.41639385216305924,9.67668390967906e-06,False
27,0.0,1.3062157003609271e-05,True
