,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,0.023251795358213916,2.914561184099268e-06,False
15,1.0,0.0,False
16,1.0,0.0,False
17,1.0,0.0,False
18,0.3091901147422367,3.934246084575545e-06,False
19,1.0,0.0,False
20,0.8974782348922143,5.310676728435703e-06,False
21,0.9319283426722431,7.1686637560678455e-06,False
22,1.0,0.0,False
23,0.29664471966365613,9.67668390967906e-06,False
24,0.7647631631963928,1.3062157003609271e-05,False
25,0.8259312385039479,1.7632067677262543e-05,False
26,0.06328130398548797,2.3800801849929e-05,False
27,5.643523137720318e-06,3.212772200449788e-05,True
